RSSI,LQI,BatteryLevel,BatteryDiff,AntennaAngle,Trust_Factor,Class
-31,108,2808,0.0,90,1.0,3
-46,107,2808,-1.0,90,0.0,0
-50,107,2808,-3.0,90,0.0,0
-32,105,2808,-1.0,90,0.0,0
-52,108,2809,1.0,0,0.0,0
-31,107,2810,2.0,90,0.85,2
-51,106,2807,-2.0,90,0.85,2
-31,107,2810,2.0,90,0.85,2
-32,105,2808,-2.0,90,0.0,0
-32,107,2811,3.0,90,0.0,0
-49,107,2808,1.0,90,0.0,0
-32,108,2808,0.0,90,0.0,0
-51,108,2807,-1.0,90,1.0,3
-31,108,2808,-1.0,90,1.0,3
-51,108,2808,-1.0,90,1.0,3
-50,106,2807,-2.0,90,0.0,0
-45,108,2808,-2.0,90,0.85,2
-61,107,2808,0.0,180,0.0,0
-51,105,2808,0.0,90,0.85,2
-45,107,2807,-2.0,90,0.0,0
-61,107,2810,1.0,180,0.0,0
-49,107,2805,-3.0,90,0.0,0
-51,108,2809,-1.0,90,1.0,3
-46,108,2808,-1.0,90,0.0,0
-31,106,2809,0.0,90,1.0,3
-49,106,2807,-1.0,90,0.0,0
-45,108,2808,-1.0,90,1.0,3
-31,107,2809,1.0,90,1.0,3
-51,106,2811,4.0,90,0.0,0
-45,107,2810,2.0,90,0.0,0
-50,108,2808,0.0,90,0.0,0
-50,106,2807,-1.0,90,0.0,0
-32,107,2807,-3.0,90,0.0,0
-51,106,2805,-3.0,90,0.7,1
-50,107,2809,1.0,90,0.0,0
-32,108,2808,-2.0,90,0.0,0
-31,107,2810,1.0,90,1.0,3
-51,107,2809,0.0,90,1.0,3
-45,108,2808,0.0,90,1.0,3
-31,107,2810,1.0,90,1.0,3
-46,107,2808,0.0,90,0.0,0
-31,108,2810,2.0,90,0.85,2
-46,108,2808,1.0,90,0.0,0
-51,107,2809,1.0,90,1.0,3
-72,108,2807,-3.0,0,0.0,0
-51,107,2811,3.0,90,0.7,1
-31,108,2809,-1.0,90,1.0,3
-51,106,2809,1.0,90,1.0,3
-49,105,2809,1.0,90,0.0,0
-46,108,2807,-1.0,90,0.0,0
-50,108,2809,4.0,90,0.0,0
-51,106,2807,-1.0,90,1.0,3
-32,107,2808,-1.0,90,0.0,0
-51,107,2807,-1.0,90,1.0,3
-45,108,2807,-1.0,90,1.0,3
-46,108,2808,0.0,90,0.0,0
-46,108,2808,-1.0,90,0.0,0
-31,108,2807,-2.0,90,0.85,2
-52,107,2808,0.0,90,0.0,0
-51,107,2808,1.0,90,1.0,3
-45,107,2808,1.0,90,0.0,0
-51,108,2808,-1.0,90,1.0,3
-31,105,2807,-3.0,90,0.7,1
-31,108,2810,2.0,90,0.85,2
-51,105,2808,-1.0,90,0.85,2
-45,108,2808,1.0,90,1.0,3
-49,107,2808,-2.0,90,0.0,0
-45,108,2808,1.0,90,1.0,3
-45,108,2808,1.0,90,1.0,3
-51,108,2808,0.0,90,1.0,3
-45,108,2807,-1.0,90,1.0,3
-31,105,2808,-1.0,90,0.85,2
-51,106,2807,-1.0,90,1.0,3
-53,106,2808,0.0,0,0.0,0
-49,107,2808,-1.0,90,0.0,0
-55,108,2810,3.0,0,0.0,0
-31,106,2808,-2.0,90,0.0,0
-53,107,2807,-2.0,0,0.0,0
-51,108,2807,-2.0,90,0.85,2
-50,108,2805,-2.0,90,0.0,0
-72,107,2809,1.0,0,0.0,0
-46,107,2807,-2.0,90,0.0,0
-51,108,2807,2.0,90,0.85,2
-45,108,2808,0.0,90,1.0,3
-32,108,2809,2.0,90,0.0,0
-51,107,2807,-2.0,90,0.85,2
-51,107,2805,-2.0,90,0.85,2
-45,108,2809,2.0,90,0.85,2
-31,108,2809,1.0,90,1.0,3
-49,108,2807,0.0,90,0.0,0
-50,107,2809,1.0,90,0.0,0
-51,107,2810,2.0,90,0.85,2
-53,108,2807,-2.0,0,0.0,0
-32,107,2809,-1.0,90,0.0,0
-31,108,2810,2.0,90,0.85,2
-50,107,2807,-2.0,90,0.0,0
-51,107,2809,-1.0,90,1.0,3
-50,108,2809,1.0,90,0.0,0
-51,106,2809,1.0,90,1.0,3
-53,106,2808,0.0,0,0.0,0
-31,107,2807,-2.0,90,0.85,2
-51,106,2807,-2.0,90,0.85,2
-31,106,2811,3.0,90,0.7,1
-31,108,2809,1.0,90,1.0,3
-31,107,2810,2.0,90,0.85,2
-50,107,2805,-4.0,90,0.0,0
-31,108,2809,0.0,90,1.0,3
-53,108,2810,1.0,0,0.0,0
-31,108,2808,-2.0,90,0.85,2
-31,108,2809,1.0,90,1.0,3
-55,107,2808,1.0,0,0.0,0
-44,107,2808,0.0,90,0.0,0
-32,108,2809,2.0,90,0.0,0
-45,108,2810,2.0,90,0.85,2
-50,106,2809,1.0,90,0.0,0
-49,108,2807,-2.0,90,0.0,0
-31,107,2807,0.0,90,0.0,0
-49,108,2808,0.0,90,0.0,0
-31,105,2809,0.0,90,0.85,2
-72,107,2808,0.0,0,0.0,0
-49,107,2807,0.0,90,0.0,0
-51,108,2808,-2.0,90,0.85,2
-61,106,2807,-1.0,180,0.0,0
-51,106,2808,0.0,90,1.0,3
-52,107,2805,-4.0,0,0.0,0
-68,107,2809,1.0,180,0.0,0
-31,107,2808,-1.0,90,0.0,0
-61,106,2809,1.0,180,0.0,0
-31,108,2808,1.0,90,1.0,3
-61,107,2810,2.0,180,0.0,0
-49,108,2808,-2.0,90,0.0,0
-51,107,2809,2.0,90,0.85,2
-45,108,2809,2.0,90,0.85,2
-31,107,2808,-1.0,90,1.0,3
-49,107,2808,1.0,90,0.0,0
-50,107,2805,-5.0,90,0.0,0
-45,108,2808,0.0,90,1.0,3
-50,107,2808,0.0,90,0.0,0
-72,107,2809,1.0,0,0.0,0
-50,104,2808,-1.0,90,0.0,0
-49,108,2810,2.0,90,0.0,0
-50,108,2809,4.0,90,0.0,0
-55,107,2809,2.0,0,0.0,0
-31,107,2808,-1.0,90,1.0,3
-32,106,2810,1.0,90,0.0,0
-45,108,2808,0.0,90,1.0,3
-62,107,2809,0.0,180,0.0,0
-45,106,2808,1.0,90,0.0,0
-51,107,2810,2.0,90,0.85,2
-49,107,2809,2.0,90,0.0,0
-51,107,2808,0.0,90,1.0,3
-52,107,2810,3.0,90,0.0,0
-32,108,2807,-2.0,90,0.0,0
-45,108,2810,3.0,90,0.7,1
-31,108,2807,-2.0,90,0.85,2
-50,108,2809,1.0,90,0.0,0
-45,108,2809,1.0,90,1.0,3
-45,108,2808,1.0,90,1.0,3
-50,107,2808,-1.0,90,0.0,0
-32,108,2810,2.0,90,0.0,0
-31,108,2810,1.0,90,1.0,3
-51,108,2808,1.0,90,1.0,3
-49,108,2809,2.0,90,0.0,0
-45,108,2809,2.0,90,0.85,2
-45,108,2808,0.0,90,1.0,3
-50,106,2809,1.0,90,0.0,0
-45,108,2809,2.0,90,0.85,2
-49,107,2810,2.0,90,0.0,0
-51,107,2808,-2.0,90,0.85,2
-31,108,2807,-2.0,90,0.85,2
-45,108,2808,-2.0,90,0.85,2
-72,107,2809,0.0,0,0.0,0
-50,108,2808,-2.0,90,0.0,0
-68,107,2808,-1.0,180,0.0,0
-51,108,2809,1.0,90,1.0,3
-31,107,2807,-1.0,90,1.0,3
-51,107,2805,-3.0,90,0.7,1
-62,108,2809,1.0,180,0.0,0
-45,108,2807,-2.0,90,0.85,2
-45,108,2808,-1.0,90,1.0,3
-31,107,2807,-1.0,90,0.0,0
-68,108,2808,0.0,180,0.0,0
-61,108,2808,-1.0,180,0.0,0
-45,108,2810,3.0,90,0.7,1
-51,107,2807,-1.0,90,1.0,3
-45,108,2808,-1.0,90,1.0,3
-51,108,2808,1.0,90,1.0,3
-51,107,2808,0.0,90,1.0,3
-51,108,2808,-1.0,90,1.0,3
-51,108,2810,3.0,90,0.7,1
-53,108,2808,0.0,0,0.0,0
-49,108,2807,0.0,90,0.0,0
-51,107,2808,-1.0,90,1.0,3
-51,107,2810,2.0,90,0.85,2
-31,108,2809,1.0,90,1.0,3
-31,107,2808,0.0,90,1.0,3
-45,108,2807,-2.0,90,0.85,2
-51,106,2807,-2.0,90,0.85,2
-50,108,2809,4.0,90,0.0,0
-45,108,2808,0.0,90,1.0,3
-49,107,2807,-1.0,90,0.0,0
-49,107,2807,0.0,90,0.0,0
-32,108,2810,0.0,90,0.0,0
-61,108,2808,0.0,180,0.0,0
-68,108,2808,-2.0,180,0.0,0
-31,107,2809,2.0,90,0.85,2
-51,105,2808,3.0,90,0.7,1
-31,108,2807,-2.0,90,0.85,2
-46,108,2807,-2.0,90,0.0,0
-45,108,2808,-1.0,90,1.0,3
-45,107,2808,-1.0,90,0.0,0
-51,107,2807,-2.0,90,0.85,2
-61,107,2808,-1.0,180,0.0,0
-45,107,2808,0.0,90,0.0,0
-31,108,2809,2.0,90,0.85,2
-53,108,2809,1.0,0,0.0,0
-32,107,2808,-1.0,90,0.0,0
-32,106,2808,-3.0,90,0.0,0
-51,108,2807,-1.0,90,1.0,3
-32,108,2808,-2.0,90,0.0,0
-31,106,2808,-1.0,90,1.0,3
-45,108,2808,0.0,90,1.0,3
-45,108,2807,-1.0,90,1.0,3
-68,108,2809,-1.0,180,0.0,0
-32,107,2808,0.0,90,0.0,0
-51,107,2807,-2.0,90,0.85,2
-50,108,2807,-1.0,90,0.0,0
-51,107,2809,1.0,90,1.0,3
-32,107,2811,2.0,90,0.0,0
-68,106,2809,-1.0,180,0.0,0
-50,108,2809,1.0,90,0.0,0
-51,106,2810,3.0,90,0.7,1
-49,105,2807,-2.0,90,0.0,0
-50,107,2809,1.0,90,0.0,0
-51,108,2807,-3.0,90,0.7,1
-46,108,2808,1.0,90,0.0,0
-45,107,2808,0.0,90,0.0,0
-46,108,2805,-3.0,90,0.0,0
-51,107,2808,0.0,90,1.0,3
-61,107,2809,1.0,180,0.0,0
-53,107,2807,-2.0,0,0.0,0
-31,107,2808,0.0,90,1.0,3
-51,107,2808,0.0,90,1.0,3
-50,107,2809,1.0,90,0.0,0
-68,108,2810,2.0,180,0.0,0
-50,108,2811,3.0,90,0.0,0
-31,108,2808,-3.0,90,0.7,1
-61,107,2808,-2.0,180,0.0,0
-51,105,2808,1.0,90,0.85,2
-45,107,2810,2.0,90,0.0,0
-45,108,2809,2.0,90,0.85,2
-51,107,2808,0.0,90,1.0,3
-45,108,2808,0.0,90,1.0,3
-53,107,2809,4.0,0,0.0,0
-51,108,2808,1.0,90,1.0,3
-55,108,2810,3.0,0,0.0,0
-51,105,2809,1.0,90,0.85,2
-51,108,2807,-1.0,90,0.85,2
-45,108,2807,-3.0,90,0.7,1
-51,107,2808,3.0,90,0.7,1
-51,108,2808,-1.0,90,1.0,3
-51,106,2805,-3.0,90,0.7,1
-46,108,2807,-1.0,90,0.0,0
-53,106,2808,-2.0,0,0.0,0
-50,107,2808,-2.0,90,0.0,0
-61,107,2808,0.0,180,0.0,0
-45,108,2807,-1.0,90,1.0,3
-32,108,2808,-2.0,90,0.0,0
-32,107,2808,-1.0,90,0.0,0
-50,108,2805,-3.0,90,0.0,0
-46,107,2807,-1.0,90,0.0,0
-31,108,2807,-2.0,90,0.85,2
-31,107,2810,2.0,90,0.85,2
-31,105,2810,1.0,90,0.85,2
-31,107,2809,1.0,90,1.0,3
-32,107,2808,-2.0,90,0.0,0
-51,107,2809,4.0,90,0.0,0
-45,107,2807,-2.0,90,0.0,0
-32,107,2807,-2.0,90,0.0,0
-31,108,2810,2.0,90,0.85,2
-32,108,2808,0.0,90,0.0,0
-45,108,2808,-1.0,90,1.0,3
-31,108,2809,1.0,90,1.0,3
-51,108,2807,-2.0,90,0.85,2
-31,107,2808,-1.0,90,1.0,3
-51,107,2808,0.0,90,1.0,3
-31,108,2807,-3.0,90,0.7,1
-32,107,2809,1.0,90,0.0,0
-51,108,2809,2.0,90,0.85,2
-61,107,2810,1.0,180,0.0,0
-32,107,2809,-1.0,90,0.0,0
-51,107,2807,-3.0,90,0.7,1
-31,107,2808,0.0,90,1.0,3
-32,107,2808,0.0,90,0.0,0
-61,108,2809,1.0,180,0.0,0
-46,108,2808,0.0,90,0.0,0
-51,108,2808,0.0,90,1.0,3
-45,108,2809,2.0,90,0.85,2
-49,107,2808,0.0,90,0.0,0
-53,108,2808,0.0,0,0.0,0
-45,108,2809,2.0,90,0.85,2
-31,107,2809,1.0,90,1.0,3
-45,108,2808,-1.0,90,1.0,3
-31,107,2809,1.0,90,1.0,3
-45,108,2808,0.0,90,1.0,3
-31,108,2807,-2.0,90,0.85,2
-45,107,2808,-2.0,90,0.0,0
-45,108,2808,1.0,90,1.0,3
-31,106,2808,0.0,90,1.0,3
-32,107,2809,-1.0,90,0.0,0
-32,108,2808,-2.0,90,0.0,0
-51,108,2810,2.0,90,0.85,2
-72,106,2807,-2.0,0,0.0,0
-31,107,2808,-2.0,90,0.85,2
-46,107,2809,2.0,90,0.0,0
-51,108,2807,-2.0,90,0.85,2
-61,107,2809,-1.0,180,0.0,0
-31,106,2809,-1.0,90,1.0,3
-51,107,2808,0.0,90,1.0,3
-51,108,2807,-1.0,90,1.0,3
-51,108,2809,2.0,90,0.85,2
-31,105,2807,-1.0,90,0.0,0
-61,107,2809,1.0,180,0.0,0
-32,108,2810,1.0,90,0.0,0
-51,107,2809,2.0,90,0.85,2
-44,108,2809,1.0,90,0.0,0
-45,108,2807,-1.0,90,1.0,3
-46,107,2808,-1.0,90,0.0,0
-51,107,2807,-3.0,90,0.7,1
-46,106,2805,-3.0,90,0.0,0
-31,107,2809,1.0,90,1.0,3
-45,108,2807,-1.0,90,1.0,3
-31,107,2809,1.0,90,0.0,0
-32,107,2808,0.0,90,0.0,0
-61,107,2807,0.0,180,0.0,0
-46,108,2808,0.0,90,0.0,0
-45,107,2808,1.0,90,0.0,0
-46,108,2808,1.0,90,0.0,0
-51,108,2808,-1.0,90,1.0,3
-51,108,2808,-2.0,90,0.85,2
-53,108,2808,0.0,0,0.0,0
-46,108,2809,1.0,90,0.0,0
-68,107,2808,0.0,180,0.0,0
-52,106,2808,-2.0,0,0.0,0
-45,108,2807,-1.0,90,1.0,3
-51,107,2805,-3.0,90,0.7,1
-31,107,2809,0.0,90,0.0,0
-49,108,2808,0.0,90,0.0,0
-31,107,2808,-1.0,90,1.0,3
-72,103,2810,3.0,0,0.0,0
-32,108,2807,-3.0,90,0.0,0
-51,107,2809,2.0,90,0.85,2
-45,108,2809,1.0,90,1.0,3
-51,108,2809,4.0,90,0.0,0
-49,107,2807,-4.0,90,0.0,0
-45,107,2809,1.0,90,0.0,0
-49,108,2808,3.0,90,0.0,0
-49,107,2808,1.0,90,0.0,0
-61,108,2810,2.0,180,0.0,0
-45,108,2807,-1.0,90,1.0,3
-31,108,2807,-1.0,90,1.0,3
-49,107,2810,3.0,90,0.0,0
-68,108,2809,1.0,180,0.0,0
-46,108,2805,-4.0,90,0.0,0
-51,107,2810,2.0,90,0.85,2
-49,108,2810,3.0,90,0.0,0
-50,108,2805,-4.0,90,0.0,0
-68,107,2810,2.0,180,0.0,0
-68,108,2810,1.0,180,0.0,0
-51,108,2808,1.0,90,1.0,3
-51,108,2807,-1.0,90,1.0,3
-61,106,2807,-1.0,180,0.0,0
-31,107,2810,2.0,90,1.0,3
-32,107,2808,-2.0,90,0.0,0
-45,108,2808,1.0,90,1.0,3
-49,107,2807,-2.0,90,0.0,0
-32,107,2809,1.0,90,0.0,0
-31,108,2808,-2.0,90,0.85,2
-51,108,2808,-1.0,90,1.0,3
-51,107,2810,2.0,90,0.85,2
-31,108,2808,1.0,90,1.0,3
-31,107,2809,0.0,90,1.0,3
-45,108,2807,-2.0,90,0.85,2
-31,108,2810,2.0,90,0.85,2
-45,108,2807,-2.0,90,0.85,2
-31,107,2807,-1.0,90,1.0,3
-49,108,2809,-1.0,90,0.0,0
-51,106,2808,-2.0,90,0.85,2
-31,108,2809,0.0,90,1.0,3
-61,108,2808,-2.0,180,0.0,0
-45,108,2809,1.0,90,1.0,3
-51,107,2808,0.0,90,1.0,3
-50,108,2808,-1.0,90,0.0,0
-63,108,2808,-1.0,180,0.0,0
-45,106,2810,3.0,90,0.0,0
-51,108,2808,-1.0,90,1.0,3
-31,108,2809,2.0,90,0.85,2
-62,106,2808,-1.0,180,0.0,0
-53,108,2807,-2.0,0,0.0,0
-31,107,2809,0.0,90,1.0,3
-45,108,2808,0.0,90,1.0,3
-31,105,2808,-5.0,90,0.85,2
-31,107,2810,1.0,90,1.0,3
-45,108,2809,2.0,90,0.85,2
-68,108,2810,2.0,180,0.0,0
-31,108,2808,-1.0,90,1.0,3
-31,106,2809,1.0,90,1.0,3
-45,107,2805,-3.0,90,0.0,0
-51,108,2809,2.0,90,0.85,2
-51,106,2807,0.0,90,1.0,3
-31,108,2808,0.0,90,1.0,3
-46,107,2808,0.0,90,0.0,0
-51,108,2808,3.0,90,0.7,1
-45,108,2808,0.0,90,1.0,3
-31,106,2808,-2.0,90,0.85,2
-49,107,2808,0.0,90,0.0,0
-46,108,2809,1.0,90,0.0,0
-49,108,2808,1.0,90,0.0,0
-51,107,2808,0.0,90,1.0,3
-50,108,2807,2.0,90,0.0,0
-51,106,2809,1.0,90,1.0,3
-49,108,2808,0.0,90,0.0,0
-51,106,2809,-1.0,90,1.0,3
-32,107,2808,-1.0,90,0.0,0
-51,108,2807,-3.0,90,0.7,1
-31,108,2808,0.0,90,1.0,3
-32,108,2808,-2.0,90,0.0,0
-31,108,2808,-2.0,90,0.85,2
-31,105,2809,1.0,90,0.85,2
-51,107,2809,1.0,90,1.0,3
-51,106,2807,-1.0,90,1.0,3
-49,108,2808,1.0,90,0.0,0
-31,107,2808,0.0,90,1.0,3
-53,107,2807,-3.0,0,0.0,0
-32,108,2807,-2.0,90,0.0,0
-50,108,2808,-1.0,90,0.0,0
-32,107,2809,1.0,90,0.0,0
-31,107,2809,1.0,90,1.0,3
-51,108,2810,2.0,90,0.85,2
-46,108,2807,-1.0,90,0.0,0
-45,108,2810,3.0,90,0.7,1
-52,107,2808,-1.0,0,0.0,0
-31,107,2809,-1.0,90,1.0,3
-32,108,2808,0.0,90,0.0,0
-45,108,2809,2.0,90,0.85,2
-61,107,2810,3.0,180,0.0,0
-50,107,2808,-1.0,90,0.0,0
-61,104,2810,2.0,180,0.0,0
-45,106,2809,1.0,90,0.0,0
-51,106,2810,2.0,90,0.85,2
-50,108,2808,-1.0,90,0.0,0
-51,107,2808,0.0,90,1.0,3
-50,105,2810,1.0,90,0.0,0
-45,108,2809,0.0,90,1.0,3
-51,108,2809,2.0,90,0.85,2
-50,108,2809,1.0,90,0.0,0
-31,107,2810,2.0,90,0.0,0
-31,107,2807,-2.0,90,0.0,0
-45,108,2807,-1.0,90,1.0,3
-53,108,2808,0.0,0,0.0,0
-49,106,2808,0.0,90,0.0,0
-52,107,2809,2.0,0,0.0,0
-31,108,2810,2.0,90,0.85,2
-50,107,2809,0.0,90,0.0,0
-51,107,2808,-1.0,90,1.0,3
-32,108,2809,-1.0,90,0.0,0
-45,108,2807,0.0,90,1.0,3
-45,107,2808,-1.0,90,0.0,0
-61,108,2807,-1.0,180,0.0,0
-49,108,2808,1.0,90,0.0,0
-31,107,2808,-1.0,90,1.0,3
-53,108,2808,-2.0,0,0.0,0
-51,108,2807,-2.0,90,0.85,2
-32,106,2808,0.0,90,0.0,0
-53,106,2809,-1.0,0,0.0,0
-50,108,2808,-1.0,90,0.0,0
-32,107,2811,3.0,90,0.0,0
-31,107,2809,1.0,90,1.0,3
-31,107,2808,-2.0,90,0.85,2
-31,107,2808,1.0,90,0.0,0
-32,108,2808,0.0,90,0.0,0
-49,108,2807,-1.0,90,0.0,0
-51,108,2808,-1.0,90,1.0,3
-69,107,2810,1.0,180,0.0,0
-46,107,2808,0.0,90,0.0,0
-31,108,2808,-1.0,90,1.0,3
-46,106,2808,-1.0,90,0.0,0
-46,108,2809,2.0,90,0.0,0
-51,108,2810,3.0,90,0.7,1
-31,108,2808,0.0,90,1.0,3
-45,108,2808,-1.0,90,1.0,3
-51,107,2810,2.0,90,0.85,2
-46,107,2808,0.0,90,0.0,0
-72,107,2808,-1.0,0,0.0,0
-49,108,2805,-4.0,90,0.0,0
-31,108,2808,-1.0,90,1.0,3
-45,108,2808,-1.0,90,1.0,3
-31,108,2808,-1.0,90,1.0,3
-51,107,2809,-1.0,90,1.0,3
-51,106,2807,-1.0,90,1.0,3
-31,108,2810,2.0,90,0.85,2
-49,108,2808,0.0,90,0.0,0
-32,107,2808,-3.0,90,0.0,0
-51,108,2808,-1.0,90,1.0,3
-31,108,2810,2.0,90,0.85,2
-51,107,2809,1.0,90,1.0,3
-31,107,2809,1.0,90,1.0,3
-44,108,2811,3.0,90,0.0,0
-53,108,2808,-3.0,0,0.0,0
-61,106,2808,-1.0,180,0.0,0
-51,108,2809,1.0,90,1.0,3
-31,105,2810,2.0,90,0.0,0
-45,108,2808,0.0,90,1.0,3
-46,107,2808,0.0,90,0.0,0
-62,106,2808,-1.0,180,0.0,0
-52,108,2805,-3.0,90,0.0,0
-31,107,2808,1.0,90,1.0,3
-45,108,2807,-1.0,90,1.0,3
-61,108,2808,0.0,180,0.0,0
-50,108,2809,2.0,90,0.0,0
-52,106,2810,2.0,0,0.0,0
-45,108,2808,0.0,90,1.0,3
-51,107,2808,0.0,90,1.0,3
-53,106,2809,2.0,0,0.0,0
-72,108,2808,-2.0,0,0.0,0
-51,108,2809,1.0,90,1.0,3
-51,108,2810,2.0,90,0.85,2
-31,106,2810,3.0,90,0.7,1
-31,106,2809,2.0,90,0.85,2
-45,108,2807,-1.0,90,1.0,3
-31,107,2809,-1.0,90,1.0,3
-31,107,2808,-1.0,90,0.0,0
-51,107,2810,2.0,90,0.85,2
-50,107,2807,-3.0,90,0.0,0
-46,107,2810,2.0,90,0.0,0
-55,106,2808,-1.0,0,0.0,0
-51,107,2808,0.0,90,1.0,3
-72,108,2808,-1.0,0,0.0,0
-61,108,2813,4.0,180,0.0,0
-45,106,2808,0.0,90,0.0,0
-32,108,2808,0.0,90,0.0,0
-31,108,2808,-2.0,90,1.0,3
-52,108,2807,-2.0,0,0.0,0
-51,108,2809,1.0,90,1.0,3
-31,107,2809,0.0,90,1.0,3
-46,108,2805,-3.0,90,0.0,0
-51,108,2808,0.0,90,1.0,3
-61,106,2809,1.0,180,0.0,0
-45,108,2807,-2.0,90,0.85,2
-31,108,2808,-1.0,90,1.0,3
-49,108,2807,-2.0,90,0.0,0
-62,108,2810,3.0,180,0.0,0
-46,108,2808,0.0,90,0.0,0
-49,108,2810,3.0,90,0.0,0
-53,107,2810,2.0,0,0.0,0
-31,108,2808,1.0,90,1.0,3
-49,107,2808,1.0,90,0.0,0
-50,108,2807,0.0,90,0.0,0
-49,108,2809,2.0,90,0.0,0
-51,107,2807,0.0,90,1.0,3
-45,108,2810,3.0,90,0.7,1
-32,107,2809,0.0,90,0.0,0
-31,108,2809,0.0,90,1.0,3
-46,107,2807,-1.0,90,0.0,0
-32,107,2810,1.0,90,0.0,0
-52,107,2808,-1.0,90,0.0,0
-50,108,2807,0.0,90,0.0,0
-31,108,2808,-1.0,90,1.0,3
-31,108,2810,3.0,90,0.7,1
-46,107,2807,-3.0,90,0.0,0
-51,108,2809,2.0,90,0.85,2
-51,108,2808,3.0,90,0.7,1
-62,106,2808,-1.0,180,0.0,0
-51,107,2809,-1.0,90,1.0,3
-61,107,2809,1.0,180,0.0,0
-45,108,2807,-2.0,90,0.85,2
-46,108,2805,-4.0,90,0.0,0
-31,106,2808,0.0,90,0.0,0
-51,108,2809,2.0,90,0.85,2
-49,108,2807,-2.0,90,0.0,0
-62,107,2808,-1.0,180,0.0,0
-32,107,2808,-2.0,90,0.0,0
-68,107,2811,3.0,180,0.0,0
-32,108,2808,0.0,90,0.0,0
-46,108,2808,0.0,90,0.0,0
-62,108,2810,3.0,180,0.0,0
-50,108,2809,0.0,90,0.0,0
-51,107,2805,-2.0,90,0.85,2
-45,108,2810,3.0,90,0.7,1
-31,107,2810,2.0,90,0.85,2
-49,106,2808,0.0,90,0.0,0
-45,108,2808,0.0,90,1.0,3
-51,107,2808,0.0,90,1.0,3
-49,107,2807,-1.0,90,0.0,0
-31,107,2809,4.0,90,0.0,0
-61,108,2808,-2.0,180,0.0,0
-51,108,2807,-1.0,90,1.0,3
-50,107,2808,3.0,90,0.0,0
-32,108,2808,-3.0,90,0.0,0
-31,107,2809,1.0,90,0.0,0
-50,107,2808,-1.0,90,0.0,0
-72,108,2809,1.0,0,0.0,0
-61,108,2808,-1.0,180,0.0,0
-50,108,2809,2.0,90,0.0,0
-49,107,2808,1.0,90,0.0,0
-45,107,2807,-2.0,90,0.0,0
-32,108,2807,-1.0,90,0.0,0
-31,105,2807,-2.0,90,0.85,2
-31,108,2807,-1.0,90,1.0,3
-51,108,2809,1.0,90,1.0,3
-45,108,2807,-1.0,90,1.0,3
-51,104,2807,-1.0,90,0.7,1
-46,108,2805,-3.0,90,0.0,0
-31,107,2808,0.0,90,1.0,3
-51,107,2807,-2.0,90,0.85,2
-51,108,2807,-1.0,90,1.0,3
-46,108,2808,-2.0,90,0.0,0
-53,107,2808,0.0,0,0.0,0
-45,108,2808,0.0,90,1.0,3
-45,108,2810,2.0,90,0.85,2
-50,107,2809,2.0,90,0.0,0
-51,108,2807,-2.0,90,0.85,2
-46,107,2809,1.0,90,0.0,0
-51,107,2807,-3.0,90,0.7,1
-31,105,2809,-1.0,90,0.85,2
-71,108,2809,-1.0,0,0.0,0
-50,108,2807,0.0,90,0.0,0
-61,107,2809,-1.0,180,0.0,0
-51,107,2808,-1.0,90,1.0,3
-62,108,2807,0.0,180,0.0,0
-51,106,2808,-1.0,90,1.0,3
-45,105,2808,3.0,90,0.0,0
-51,108,2807,0.0,90,1.0,3
-51,107,2808,1.0,90,1.0,3
-32,108,2808,-1.0,90,0.0,0
-51,107,2809,4.0,90,0.0,0
-51,107,2809,0.0,90,1.0,3
-31,108,2809,-2.0,90,0.85,2
-49,107,2807,-1.0,90,0.0,0
-31,106,2807,-2.0,90,0.85,2
-31,107,2810,3.0,90,0.0,0
-45,107,2810,2.0,90,0.0,0
-31,107,2809,1.0,90,1.0,3
-31,105,2809,-2.0,90,0.85,2
-50,107,2811,4.0,90,0.0,0
-31,107,2808,-1.0,90,1.0,3
-31,108,2809,0.0,90,1.0,3
-32,106,2809,-1.0,90,0.0,0
-31,107,2808,0.0,90,0.0,0
-72,108,2810,-1.0,0,0.0,0
-49,107,2807,-2.0,90,0.0,0
-53,108,2809,1.0,0,0.0,0
-62,106,2809,2.0,180,0.0,0
-32,107,2808,-3.0,90,0.0,0
-45,108,2808,-2.0,90,0.85,2
-45,108,2808,0.0,90,1.0,3
-45,108,2809,1.0,90,1.0,3
-55,105,2807,-2.0,0,0.0,0
-51,107,2810,2.0,90,0.85,2
-51,106,2809,-1.0,90,1.0,3
-49,107,2807,-1.0,90,0.0,0
-51,108,2810,2.0,90,0.85,2
-31,107,2808,0.0,90,0.0,0
-31,108,2807,-2.0,90,0.85,2
-46,108,2807,-1.0,90,0.0,0
-52,108,2808,0.0,0,0.0,0
-45,108,2810,3.0,90,0.7,1
-61,107,2810,2.0,180,0.0,0
-52,106,2807,-2.0,90,0.0,0
-31,106,2808,0.0,90,0.0,0
-45,108,2810,3.0,90,0.7,1
-50,108,2809,2.0,90,0.0,0
-32,108,2808,-2.0,90,0.0,0
-45,107,2808,0.0,90,0.0,0
-32,107,2809,1.0,90,0.0,0
-51,107,2807,-1.0,90,1.0,3
-31,107,2810,2.0,90,0.85,2
-51,107,2808,0.0,90,1.0,3
-51,108,2808,0.0,90,1.0,3
-32,108,2808,-3.0,90,0.0,0
-45,107,2809,-1.0,90,0.0,0
-32,108,2811,2.0,90,0.0,0
-55,104,2808,-1.0,0,0.0,0
